date,product_id,event_type,quantity,expected_delivery,cost,stockout,stockout_cost
2023-10-05,P007,inventory,494,,5.99,False,0.0
2023-10-05,P008,reorder,134,2023-10-09,8977.32,,
2023-10-09,P008,delivery,134,,0.0,,
2023-10-05,P008,inventory,0,,0.0,True,2133.01
2023-10-05,P009,inventory,106,,0.81,False,0.0
2023-10-05,P010,reorder,128,2023-10-10,2668.43,,
2023-10-10,P010,delivery,128,,0.0,,
2023-10-05,P010,inventory,9,,0.1,False,0.0
2023-10-06,P001,inventory,159,,6.74,False,0.0
2023-10-06,P002,inventory,183,,3.37,False,0.0
2023-10-06,P003,inventory,69,,1.54,False,0.0
2023-10-06,P004,inventory,84,,0.49,False,0.0
2023-10-06,P005,inventory,134,,1.07,False,0.0
2023-10-06,P006,inventory,395,,7.76,False,0.0
2023-10-06,P007,inventory,458,,5.55,False,0.0
2023-10-06,P008,reorder,91,2023-10-17,6111.5,,
2023-10-17,P008,delivery,91,,0.0,,
2023-10-06,P008,inventory,0,,0.0,True,2844.02
2023-10-06,P009,inventory,61,,0.47,False,0.0
2023-10-06,P010,reorder,109,2023-10-11,2275.42,,
2023-10-11,P010,delivery,109,,0.0,,
2023-10-06,P010,inventory,0,,0.0,True,240.48
2023-10-07,P001,inventory,112,,4.75,False,0.0
2023-10-07,P002,inventory,131,,2.41,False,0.0
2023-10-07,P003,inventory,239,,5.33,False,0.0
2023-10-07,P004,inventory,166,,0.98,False,0.0
2023-10-07,P005,inventory,84,,0.67,False,0.0
2023-10-07,P006,inventory,310,,6.09,False,0.0
2023-10-07,P007,inventory,419,,5.08,False,0.0
2023-10-07,P008,inventory,51,,2.64,False,0.0
2023-10-07,P009,reorder,73,2023-10-10,567.8,,
2023-10-10,P009,delivery,73,,0.0,,
2023-10-07,P009,inventory,6,,0.05,False,0.0
2023-10-07,P010,reorder,132,2023-10-11,2751.17,,
2023-10-11,P010,delivery,132,,0.0,,
2023-10-07,P010,inventory,0,,0.0,True,355.91
2023-10-08,P001,inventory,54,,2.29,False,0.0
2023-10-08,P002,inventory,164,,3.02,False,0.0
2023-10-08,P003,inventory,191,,4.26,False,0.0
2023-10-08,P004,inventory,125,,0.74,False,0.0
2023-10-08,P005,inventory,128,,1.02,False,0.0
2023-10-08,P006,inventory,221,,4.34,False,0.0
2023-10-08,P007,inventory,373,,4.52,False,0.0
2023-10-08,P008,reorder,82,2023-10-18,5511.68,,
2023-10-18,P008,delivery,82,,0.0,,
2023-10-08,P008,inventory,0,,0.0,True,203.14
2023-10-08,P009,reorder,127,2023-10-13,976.41,,
2023-10-13,P009,delivery,127,,0.0,,
2023-10-08,P009,inventory,0,,0.0,True,260.92
2023-10-08,P010,reorder,59,2023-10-12,1241.17,,
2023-10-12,P010,delivery,59,,0.0,,
2023-10-08,P010,inventory,0,,0.0,True,278.96
2023-10-09,P001,reorder,82,2023-10-12,4701.76,,
2023-10-12,P001,delivery,82,,0.0,,
2023-10-09,P001,inventory,19,,0.81,False,0.0
2023-10-09,P002,inventory,121,,2.23,False,0.0
2023-10-09,P003,inventory,152,,3.39,False,0.0
2023-10-09,P004,inventory,89,,0.52,False,0.0
2023-10-09,P005,inventory,92,,0.73,False,0.0
2023-10-09,P006,inventory,138,,2.71,False,0.0
2023-10-09,P007,inventory,333,,4.04,False,0.0
2023-10-09,P008,reorder,82,2023-10-11,5511.68,,
2023-10-11,P008,delivery,82,,0.0,,
2023-10-09,P008,inventory,0,,0.0,True,2742.45
2023-10-09,P009,reorder,113,2023-10-13,870.48,,
2023-10-13,P009,delivery,113,,0.0,,
2023-10-09,P009,inventory,0,,0.0,True,225.34
2023-10-09,P010,reorder,108,2023-10-13,2254.73,,
2023-10-13,P010,delivery,108,,0.0,,
2023-10-09,P010,inventory,0,,0.0,True,278.96
2023-10-10,P001,reorder,120,2023-10-17,6856.36,,
2023-10-17,P001,delivery,120,,0.0,,
2023-10-10,P001,inventory,0,,0.0,True,420.84
2023-10-10,P002,inventory,86,,1.58,False,0.0
2023-10-10,P003,inventory,116,,2.59,False,0.0
2023-10-10,P004,inventory,54,,0.32,False,0.0
2023-10-10,P005,inventory,58,,0.46,False,0.0
2023-10-10,P006,inventory,55,,1.08,False,0.0
2023-10-10,P007,inventory,292,,3.54,False,0.0
2023-10-10,P008,inventory,85,,4.39,False,0.0
2023-10-10,P009,reorder,126,2023-10-11,968.85,,
2023-10-11,P009,delivery,126,,0.0,,
2023-10-10,P009,inventory,0,,0.0,True,314.29
2023-10-10,P010,reorder,63,2023-10-14,1323.91,,
2023-10-14,P010,delivery,63,,0.0,,
2023-10-10,P010,inventory,0,,0.0,True,346.29
2023-10-11,P001,reorder,110,2023-10-17,6289.36,,
2023-10-17,P001,delivery,110,,0.0,,
2023-10-11,P001,inventory,0,,0.0,True,879.93
2023-10-11,P002,inventory,42,,0.77,False,0.0
2023-10-11,P003,inventory,168,,3.75,False,0.0
2023-10-11,P004,reorder,67,2023-10-14,441.07,,
2023-10-14,P004,delivery,67,,0.0,,
2023-10-11,P004,inventory,17,,0.1,False,0.0
2023-10-11,P005,reorder,73,2023-10-13,597.72,,
2023-10-13,P005,delivery,73,,0.0,,
2023-10-11,P005,inventory,26,,0.21,False,0.0
2023-10-11,P006,reorder,65,2023-10-14,1924.2,,
2023-10-14,P006,delivery,65,,0.0,,
2023-10-11,P006,inventory,0,,0.0,True,528.86
2023-10-11,P007,inventory,247,,2.99,False,0.0
2023-10-11,P008,inventory,116,,6.0,False,0.0
2023-10-11,P009,inventory,42,,0.32,False,0.0
2023-10-11,P010,inventory,96,,1.11,False,0.0
2023-10-12,P001,reorder,85,2023-10-17,4871.86,,
2023-10-17,P001,delivery,85,,0.0,,
2023-10-12,P001,inventory,0,,0.0,True,1071.22
2023-10-12,P002,reorder,63,2023-10-20,1822.84,,
2023-10-20,P002,delivery,63,,0.0,,
2023-10-12,P002,inventory,5,,0.09,False,0.0
2023-10-12,P003,inventory,126,,2.81,False,0.0
2023-10-12,P004,reorder,84,2023-10-15,549.47,,
2023-10-15,P004,delivery,84,,0.0,,
2023-10-12,P004,inventory,0,,0.0,True,120.84
2023-10-12,P005,reorder,66,2023-10-15,541.91,,
2023-10-15,P005,delivery,66,,0.0,,
2023-10-12,P005,inventory,0,,0.0,True,21.76
2023-10-12,P006,reorder,150,2023-10-16,4398.21,,
2023-10-16,P006,delivery,150,,0.0,,
2023-10-12,P006,inventory,0,,0.0,True,1586.57
2023-10-12,P007,inventory,216,,2.62,False,0.0
2023-10-12,P008,inventory,286,,14.78,False,0.0
2023-10-12,P009,inventory,120,,0.92,False,0.0
2023-10-12,P010,reorder,134,2023-10-14,2792.54,,
2023-10-14,P010,delivery,134,,0.0,,
2023-10-12,P010,inventory,307,,3.56,False,0.0
2023-10-13,P001,inventory,47,,1.99,False,0.0
2023-10-13,P002,reorder,51,2023-10-17,1481.46,,
2023-10-17,P002,delivery,51,,0.0,,
2023-10-13,P002,inventory,0,,0.0,True,646.25
2023-10-13,P003,inventory,91,,2.03,False,0.0
2023-10-13,P004,reorder,129,2023-10-15,836.44,,
2023-10-15,P004,delivery,129,,0.0,,
2023-10-13,P004,inventory,0,,0.0,True,258.93
2023-10-13,P005,reorder,142,2023-10-16,1147.86,,
2023-10-16,P005,delivery,142,,0.0,,
2023-10-13,P005,inventory,0,,0.0,True,188.6
2023-10-13,P006,reorder,85,2023-10-25,2506.32,,
2023-10-25,P006,delivery,85,,0.0,,
2023-10-13,P006,inventory,0,,0.0,True,1433.03
2023-10-13,P007,inventory,174,,2.11,False,0.0
2023-10-13,P008,inventory,227,,11.73,False,0.0
2023-10-13,P009,inventory,73,,0.56,False,0.0
2023-10-13,P010,inventory,329,,3.81,False,0.0
2023-10-14,P001,reorder,146,2023-10-22,8330.56,,
2023-10-22,P001,delivery,146,,0.0,,
2023-10-14,P001,inventory,2,,0.08,False,0.0
2023-10-14,P002,reorder,84,2023-10-25,2420.24,,
2023-10-25,P002,delivery,84,,0.0,,
2023-10-14,P002,inventory,0,,0.0,True,969.37
2023-10-14,P003,inventory,53,,1.18,False,0.0
2023-10-14,P004,reorder,95,2023-10-17,619.62,,
2023-10-17,P004,delivery,95,,0.0,,
2023-10-14,P004,inventory,0,,0.0,True,149.61
2023-10-14,P005,inventory,40,,0.32,False,0.0
2023-10-14,P006,reorder,69,2023-10-18,2040.63,,
2023-10-18,P006,delivery,69,,0.0,,
2023-10-14,P006,inventory,0,,0.0,True,1211.25
2023-10-14,P007,reorder,124,2023-10-19,2835.82,,
2023-10-19,P007,delivery,124,,0.0,,
2023-10-14,P007,inventory,137,,1.66,False,0.0
2023-10-14,P008,inventory,186,,9.61,False,0.0
2023-10-14,P009,inventory,261,,2.0,False,0.0
2023-10-14,P010,inventory,397,,4.6,False,0.0
2023-10-15,P001,reorder,99,2023-10-25,5665.66,,
2023-10-25,P001,delivery,99,,0.0,,
2023-10-15,P001,inventory,0,,0.0,True,1453.8
2023-10-15,P002,reorder,76,2023-10-24,2192.66,,
2023-10-24,P002,delivery,76,,0.0,,
2023-10-15,P002,inventory,0,,0.0,True,1000.14
2023-10-15,P003,reorder,119,2023-10-19,3726.39,,
2023-10-19,P003,delivery,119,,0.0,,
2023-10-15,P003,inventory,11,,0.25,False,0.0
2023-10-15,P004,inventory,38,,0.22,False,0.0
2023-10-15,P005,reorder,70,2023-10-18,573.8,,
2023-10-18,P005,delivery,70,,0.0,,
2023-10-15,P005,inventory,0,,0.0,True,58.03
2023-10-15,P006,reorder,61,2023-10-18,1807.78,,
2023-10-18,P006,delivery,61,,0.0,,
2023-10-15,P006,inventory,0,,0.0,True,460.62
2023-10-15,P007,inventory,87,,1.05,False,0.0
2023-10-15,P008,inventory,146,,7.55,False,0.0
2023-10-15,P009,inventory,219,,1.68,False,0.0
2023-10-15,P010,inventory,556,,6.44,False,0.0
2023-10-16,P001,reorder,65,2023-10-24,3737.86,,
2023-10-24,P001,delivery,65,,0.0,,
2023-10-16,P001,inventory,0,,0.0,True,1300.77
2023-10-16,P002,reorder,62,2023-10-25,1794.39,,
2023-10-25,P002,delivery,62,,0.0,,
2023-10-16,P002,inventory,0,,0.0,True,600.09
2023-10-16,P003,reorder,81,2023-10-22,2545.09,,
2023-10-22,P003,delivery,81,,0.0,,
2023-10-16,P003,inventory,0,,0.0,True,547.04
2023-10-16,P004,inventory,218,,1.28,False,0.0
2023-10-16,P005,reorder,78,2023-10-18,637.58,,
2023-10-18,P005,delivery,78,,0.0,,
2023-10-16,P005,inventory,8,,0.06,False,0.0
2023-10-16,P006,reorder,80,2023-10-22,2360.79,,
2023-10-22,P006,delivery,80,,0.0,,
2023-10-16,P006,inventory,0,,0.0,True,1398.91
2023-10-16,P007,inventory,51,,0.62,False,0.0
2023-10-16,P008,inventory,88,,4.55,False,0.0
2023-10-16,P009,inventory,171,,1.31,False,0.0
2023-10-16,P010,inventory,512,,5.93,False,0.0
2023-10-17,P001,reorder,63,2023-10-24,3624.46,,
2023-10-24,P001,delivery,63,,0.0,,
2023-10-17,P001,inventory,0,,0.0,True,1032.97
2023-10-17,P002,reorder,50,2023-10-23,1453.01,,
2023-10-23,P002,delivery,50,,0.0,,
2023-10-17,P002,inventory,0,,0.0,True,646.25
2023-10-17,P003,reorder,80,2023-10-23,2514.0,,
2023-10-23,P003,delivery,80,,0.0,,
2023-10-17,P003,inventory,0,,0.0,True,641.35
2023-10-17,P004,inventory,187,,1.1,False,0.0
2023-10-17,P005,inventory,116,,0.92,False,0.0
2023-10-17,P006,inventory,82,,1.61,False,0.0
2023-10-17,P007,reorder,99,2023-10-21,2267.94,,
2023-10-21,P007,delivery,99,,0.0,,
2023-10-17,P007,inventory,18,,0.22,False,0.0
2023-10-17,P008,reorder,107,2023-10-25,7177.86,,
2023-10-25,P008,delivery,107,,0.0,,
2023-10-17,P008,inventory,26,,1.34,False,0.0
2023-10-17,P009,inventory,139,,1.07,False,0.0
2023-10-17,P010,inventory,479,,5.55,False,0.0
2023-10-18,P001,inventory,288,,12.21,False,0.0
2023-10-18,P002,reorder,141,2023-10-25,4041.78,,
2023-10-25,P002,delivery,141,,0.0,,
2023-10-18,P002,inventory,13,,0.24,False,0.0
2023-10-18,P003,reorder,106,2023-10-22,3322.26,,
2023-10-22,P003,delivery,106,,0.0,,
2023-10-18,P003,inventory,0,,0.0,True,886.58
2023-10-18,P004,inventory,261,,1.54,False,0.0
2023-10-18,P005,inventory,80,,0.64,False,0.0
2023-10-18,P006,reorder,99,2023-10-21,2913.81,,
2023-10-21,P006,delivery,99,,0.0,,
2023-10-18,P006,inventory,11,,0.22,False,0.0
2023-10-18,P007,reorder,128,2023-10-22,2926.68,,
2023-10-22,P007,delivery,128,,0.0,,
2023-10-18,P007,inventory,0,,0.0,True,147.28
2023-10-18,P008,inventory,67,,3.46,False,0.0
2023-10-18,P009,reorder,147,2023-10-21,1127.75,,
2023-10-21,P009,delivery,147,,0.0,,
2023-10-18,P009,inventory,100,,0.77,False,0.0
2023-10-18,P010,inventory,439,,5.09,False,0.0
2023-10-19,P001,inventory,257,,10.89,False,0.0
2023-10-19,P002,reorder,112,2023-10-25,3216.79,,
2023-10-25,P002,delivery,112,,0.0,,
2023-10-19,P002,inventory,0,,0.0,True,323.12
2023-10-19,P003,reorder,105,2023-10-23,3291.17,,
2023-10-23,P003,delivery,105,,0.0,,
2023-10-19,P003,inventory,0,,0.0,True,603.63
2023-10-19,P004,inventory,243,,1.43,False,0.0
2023-10-19,P005,inventory,195,,1.55,False,0.0
2023-10-19,P006,inventory,61,,1.2,False,0.0
2023-10-19,P007,reorder,113,2023-10-24,2585.95,,
2023-10-24,P007,delivery,113,,0.0,,
2023-10-19,P007,inventory,0,,0.0,True,386.62
2023-10-19,P008,inventory,93,,4.81,False,0.0
2023-10-19,P009,inventory,57,,0.44,False,0.0
2023-10-19,P010,inventory,401,,4.65,False,0.0
2023-10-20,P001,inventory,221,,9.37,False,0.0
2023-10-20,P002,reorder,68,2023-10-25,1965.08,,
2023-10-25,P002,delivery,68,,0.0,,
2023-10-20,P002,inventory,0,,0.0,True,553.93
2023-10-20,P003,inventory,82,,1.83,False,0.0
2023-10-20,P004,inventory,209,,1.23,False,0.0
2023-10-20,P005,inventory,158,,1.26,False,0.0
2023-10-20,P006,reorder,98,2023-10-27,2884.7,,
2023-10-27,P006,delivery,98,,0.0,,
2023-10-20,P006,inventory,0,,0.0,True,85.3
2023-10-20,P007,inventory,92,,1.12,False,0.0
2023-10-20,P008,inventory,42,,2.17,False,0.0
2023-10-20,P009,reorder,77,2023-10-23,598.06,,
2023-10-23,P009,delivery,77,,0.0,,
2023-10-20,P009,inventory,24,,0.18,False,0.0
2023-10-20,P010,inventory,362,,4.19,False,0.0
2023-10-21,P001,inventory,180,,7.63,False,0.0
2023-10-21,P002,reorder,81,2023-10-26,2334.9,,
2023-10-26,P002,delivery,81,,0.0,,
2023-10-21,P002,inventory,15,,0.28,False,0.0
2023-10-21,P003,inventory,46,,1.03,False,0.0
2023-10-21,P004,inventory,184,,1.08,False,0.0
2023-10-21,P005,inventory,115,,0.92,False,0.0
2023-10-21,P006,reorder,110,2023-10-27,3233.97,,
2023-10-27,P006,delivery,110,,0.0,,
2023-10-21,P006,inventory,0,,0.0,True,1364.79
2023-10-21,P007,inventory,50,,0.61,False,0.0
2023-10-21,P008,reorder,137,2023-10-30,9177.27,,
2023-10-30,P008,delivery,137,,0.0,,
2023-10-21,P008,inventory,0,,0.0,True,152.36
2023-10-21,P009,reorder,122,2023-10-23,938.58,,
2023-10-23,P009,delivery,122,,0.0,,
2023-10-21,P009,inventory,0,,0.0,True,189.76
2023-10-21,P010,inventory,329,,3.81,False,0.0
2023-10-22,P001,inventory,150,,6.36,False,0.0
2023-10-22,P002,reorder,107,2023-10-28,3074.55,,
2023-10-28,P002,delivery,107,,0.0,,
2023-10-22,P002,inventory,0,,0.0,True,400.06
2023-10-22,P003,reorder,141,2023-10-27,4410.31,,
2023-10-27,P003,delivery,141,,0.0,,
2023-10-22,P003,inventory,0,,0.0,False,0.0
2023-10-22,P004,inventory,157,,0.92,False,0.0
2023-10-22,P005,inventory,63,,0.5,False,0.0
2023-10-22,P006,reorder,94,2023-10-28,2768.28,,
2023-10-28,P006,delivery,94,,0.0,,
2023-10-22,P006,inventory,11,,0.22,False,0.0
2023-10-22,P007,inventory,115,,1.39,False,0.0
2023-10-22,P008,reorder,52,2023-10-27,3512.27,,
2023-10-27,P008,delivery,52,,0.0,,
2023-10-22,P008,inventory,0,,0.0,True,2691.66
2023-10-22,P009,inventory,86,,0.66,False,0.0
2023-10-22,P010,inventory,297,,3.44,False,0.0
2023-10-23,P001,inventory,270,,11.44,False,0.0
2023-10-23,P002,reorder,61,2023-10-29,1765.94,,
2023-10-29,P002,delivery,61,,0.0,,
2023-10-23,P002,inventory,0,,0.0,True,692.41
2023-10-23,P003,inventory,141,,3.14,False,0.0
2023-10-23,P004,inventory,127,,0.75,False,0.0
2023-10-23,P005,reorder,84,2023-10-27,685.42,,
2023-10-27,P005,delivery,84,,0.0,,
2023-10-23,P005,inventory,25,,0.2,False,0.0
2023-10-23,P006,reorder,96,2023-10-27,2826.49,,
2023-10-27,P006,delivery,96,,0.0,,
2023-10-23,P006,inventory,11,,0.22,False,0.0
2023-10-23,P007,inventory,204,,2.47,False,0.0
2023-10-23,P008,reorder,83,2023-10-27,5578.33,,
2023-10-27,P008,delivery,83,,0.0,,
2023-10-23,P008,inventory,0,,0.0,True,1980.66
2023-10-23,P009,inventory,47,,0.36,False,0.0
2023-10-23,P010,inventory,257,,2.98,False,0.0
2023-10-24,P001,inventory,236,,10.0,False,0.0
2023-10-24,P002,reorder,132,2023-10-27,3785.75,,
2023-10-27,P002,delivery,132,,0.0,,
2023-10-24,P002,inventory,1,,0.02,False,0.0
2023-10-24,P003,inventory,287,,6.4,False,0.0
2023-10-24,P004,inventory,100,,0.59,False,0.0
2023-10-24,P005,reorder,75,2023-10-25,613.66,,
2023-10-25,P005,delivery,75,,0.0,,
2023-10-24,P005,inventory,12,,0.1,False,0.0
2023-10-24,P006,reorder,54,2023-10-31,1604.04,,
2023-10-31,P006,delivery,54,,0.0,,
2023-10-24,P006,inventory,0,,0.0,True,921.24
2023-10-24,P007,inventory,162,,1.96,False,0.0
2023-10-24,P008,reorder,96,2023-10-28,6444.74,,
2023-10-28,P008,delivery,96,,0.0,,
2023-10-24,P008,inventory,0,,0.0,True,3707.38
2023-10-24,P009,reorder,79,2023-10-26,613.2,,
2023-10-26,P009,delivery,79,,0.0,,
2023-10-24,P009,inventory,208,,1.6,False,0.0
2023-10-24,P010,inventory,210,,2.43,False,0.0
2023-10-25,P001,inventory,338,,14.33,False,0.0
2023-10-25,P002,inventory,40,,0.74,False,0.0
2023-10-25,P003,inventory,239,,5.33,False,0.0
2023-10-25,P004,inventory,76,,0.45,False,0.0
2023-10-25,P005,reorder,60,2023-10-28,494.07,,
2023-10-28,P005,delivery,60,,0.0,,
2023-10-25,P005,inventory,0,,0.0,True,152.33
2023-10-25,P006,reorder,117,2023-10-31,3437.71,,
2023-10-31,P006,delivery,117,,0.0,,
2023-10-25,P006,inventory,0,,0.0,True,1467.15
2023-10-25,P007,inventory,238,,2.89,False,0.0
2023-10-25,P008,reorder,107,2023-10-31,7177.86,,
2023-10-31,P008,delivery,107,,0.0,,
2023-10-25,P008,inventory,0,,0.0,True,2031.44
2023-10-25,P009,inventory,175,,1.34,False,0.0
2023-10-25,P010,inventory,182,,2.11,False,0.0
2023-10-26,P001,inventory,403,,17.08,False,0.0
2023-10-26,P002,inventory,461,,8.49,False,0.0
2023-10-26,P003,inventory,191,,4.26,False,0.0
2023-10-26,P004,inventory,52,,0.31,False,0.0
2023-10-26,P005,inventory,35,,0.28,False,0.0
2023-10-26,P006,reorder,58,2023-11-01,1720.46,,
2023-11-01,P006,delivery,58,,0.0,,
2023-10-26,P006,inventory,18,,0.35,False,0.0
2023-10-26,P007,inventory,202,,2.45,False,0.0
2023-10-26,P008,inventory,57,,2.95,False,0.0
2023-10-26,P009,inventory,132,,1.01,False,0.0
2023-10-26,P010,inventory,144,,1.67,False,0.0
2023-10-27,P001,inventory,371,,15.73,False,0.0
2023-10-27,P002,inventory,501,,9.22,False,0.0
2023-10-27,P003,inventory,143,,3.19,False,0.0
2023-10-27,P004,reorder,72,2023-10-30,472.95,,
2023-10-30,P004,delivery,72,,0.0,,
2023-10-27,P004,inventory,20,,0.12,False,0.0
2023-10-27,P005,reorder,86,2023-10-29,701.37,,
2023-10-29,P005,delivery,86,,0.0,,
2023-10-27,P005,inventory,7,,0.06,False,0.0
2023-10-27,P006,reorder,120,2023-11-01,3525.03,,
2023-11-01,P006,delivery,120,,0.0,,
2023-10-27,P006,inventory,0,,0.0,True,972.41
2023-10-27,P007,inventory,164,,1.99,False,0.0
2023-10-27,P008,reorder,104,2023-11-07,6977.91,,
2023-11-07,P008,delivery,104,,0.0,,
2023-10-27,P008,inventory,15,,0.78,False,0.0
2023-10-27,P009,inventory,160,,1.23,False,0.0
2023-10-27,P010,inventory,112,,1.3,False,0.0
2023-10-28,P001,inventory,333,,14.11,False,0.0
2023-10-28,P002,inventory,578,,10.64,False,0.0
2023-10-28,P003,inventory,237,,5.28,False,0.0
2023-10-28,P004,reorder,58,2023-10-31,383.67,,
2023-10-31,P004,delivery,58,,0.0,,
2023-10-28,P004,inventory,0,,0.0,True,69.05
2023-10-28,P005,inventory,44,,0.35,False,0.0
2023-10-28,P006,inventory,231,,4.54,False,0.0
2023-10-28,P007,inventory,127,,1.54,False,0.0
2023-10-28,P008,inventory,106,,5.48,False,0.0
2023-10-28,P009,inventory,115,,0.88,False,0.0
2023-10-28,P010,inventory,69,,0.8,False,0.0
2023-10-29,P001,inventory,292,,12.38,False,0.0
2023-10-29,P002,inventory,633,,11.66,False,0.0
2023-10-29,P003,inventory,195,,4.35,False,0.0
2023-10-29,P004,reorder,73,2023-11-03,479.33,,
2023-11-03,P004,delivery,73,,0.0,,
2023-10-29,P004,inventory,0,,0.0,True,166.87
2023-10-29,P005,inventory,64,,0.51,False,0.0
2023-10-29,P006,reorder,71,2023-11-03,2098.84,,
2023-11-03,P006,delivery,71,,0.0,,
2023-10-29,P006,inventory,258,,5.07,False,0.0
2023-10-29,P007,inventory,83,,1.01,False,0.0
2023-10-29,P008,inventory,153,,7.91,False,0.0
2023-10-29,P009,reorder,114,2023-10-31,878.04,,
2023-10-31,P009,delivery,114,,0.0,,
2023-10-29,P009,inventory,59,,0.45,False,0.0
2023-10-29,P010,inventory,35,,0.41,False,0.0
2023-10-30,P001,inventory,259,,10.98,False,0.0
2023-10-30,P002,inventory,655,,12.06,False,0.0
2023-10-30,P003,inventory,151,,3.37,False,0.0
2023-10-30,P004,reorder,66,2023-10-31,434.69,,
2023-10-31,P004,delivery,66,,0.0,,
2023-10-30,P004,inventory,0,,0.0,True,166.87
2023-10-30,P005,inventory,119,,0.95,False,0.0
2023-10-30,P006,inventory,169,,3.32,False,0.0
2023-10-30,P007,inventory,49,,0.59,False,0.0
2023-10-30,P008,inventory,113,,5.84,False,0.0
2023-10-30,P009,reorder,109,2023-11-01,840.21,,
2023-11-01,P009,delivery,109,,0.0,,
2023-10-30,P009,inventory,22,,0.17,False,0.0
2023-10-30,P010,reorder,81,2023-11-05,1696.24,,
2023-11-05,P010,delivery,81,,0.0,,
2023-10-30,P010,inventory,0,,0.0,True,57.72
2023-10-31,P001,inventory,231,,9.79,False,0.0
2023-10-31,P002,inventory,629,,11.58,False,0.0
2023-10-31,P003,inventory,109,,2.43,False,0.0
2023-10-31,P004,inventory,43,,0.25,False,0.0
2023-10-31,P005,inventory,73,,0.58,False,0.0
2023-10-31,P006,reorder,98,2023-11-04,2884.7,,
2023-11-04,P006,delivery,98,,0.0,,
2023-10-31,P006,inventory,82,,1.61,False,0.0
2023-10-31,P007,reorder,67,2023-11-06,1541.06,,
2023-11-06,P007,delivery,67,,0.0,,
2023-10-31,P007,inventory,15,,0.18,False,0.0
2023-10-31,P008,reorder,108,2023-11-04,7244.5,,
2023-11-04,P008,delivery,108,,0.0,,
2023-10-31,P008,inventory,202,,10.44,False,0.0
2023-10-31,P009,reorder,117,2023-11-01,900.74,,
2023-11-01,P009,delivery,117,,0.0,,
2023-10-31,P009,inventory,0,,0.0,True,177.9
2023-10-31,P010,reorder,112,2023-11-04,2337.47,,
2023-11-04,P010,delivery,112,,0.0,,
2023-10-31,P010,inventory,0,,0.0,True,394.39
2023-11-01,P001,inventory,206,,8.73,False,0.0
2023-11-01,P002,inventory,585,,10.77,False,0.0
2023-11-01,P003,inventory,68,,1.52,False,0.0
2023-11-01,P004,inventory,135,,0.79,False,0.0
2023-11-01,P005,inventory,42,,0.33,False,0.0
2023-11-01,P006,inventory,208,,4.09,False,0.0
2023-11-01,P007,reorder,116,2023-11-05,2654.1,,
2023-11-05,P007,delivery,116,,0.0,,
2023-11-01,P007,inventory,0,,0.0,True,220.93
2023-11-01,P008,inventory,283,,14.63,False,0.0
2023-11-01,P009,inventory,73,,0.56,False,0.0
2023-11-01,P010,reorder,141,2023-11-06,2937.34,,
2023-11-06,P010,delivery,141,,0.0,,
2023-11-01,P010,inventory,0,,0.0,True,259.72
2023-11-02,P001,inventory,167,,7.08,False,0.0
2023-11-02,P002,inventory,547,,10.07,False,0.0
2023-11-02,P003,reorder,82,2023-11-08,2576.17,,
2023-11-08,P003,delivery,82,,0.0,,
2023-11-02,P003,inventory,29,,0.65,False,0.0
2023-11-02,P004,inventory,97,,0.57,False,0.0
2023-11-02,P005,reorder,102,2023-11-04,828.94,,
2023-11-04,P005,delivery,102,,0.0,,
2023-11-02,P005,inventory,12,,0.1,False,0.0
2023-11-02,P006,inventory,341,,6.7,False,0.0
2023-11-02,P007,reorder,113,2023-11-06,2585.95,,
2023-11-06,P007,delivery,113,,0.0,,
2023-11-02,P007,inventory,0,,0.0,True,285.36
2023-11-02,P008,inventory,244,,12.61,False,0.0
2023-11-02,P009,reorder,59,2023-11-04,461.86,,
2023-11-04,P009,delivery,59,,0.0,,
2023-11-02,P009,inventory,262,,2.01,False,0.0
2023-11-02,P010,reorder,126,2023-11-06,2627.06,,
2023-11-06,P010,delivery,126,,0.0,,
2023-11-02,P010,inventory,0,,0.0,True,432.86
2023-11-03,P001,inventory,132,,5.6,False,0.0
2023-11-03,P002,inventory,499,,9.19,False,0.0
2023-11-03,P003,reorder,64,2023-11-07,2016.61,,
2023-11-07,P003,delivery,64,,0.0,,
2023-11-03,P003,inventory,0,,0.0,True,471.58
2023-11-03,P004,inventory,63,,0.37,False,0.0
2023-11-03,P005,reorder,102,2023-11-07,828.94,,
2023-11-07,P005,delivery,102,,0.0,,
2023-11-03,P005,inventory,0,,0.0,True,116.06
2023-11-03,P006,inventory,289,,5.68,False,0.0
